frame,x,y,w,h
0,407,360,64,27
1,399,372,72,27
2,402,372,66,26
3,410,379,63,28
4,402,382,70,26
5,411,387,57,25
6,411,391,61,28
7,409,392,68,28
8,414,399,60,24
9,412,401,65,25
10,411,400,70,31
11,414,405,67,24
12,418,405,61,30
13,423,409,60,26
14,422,408,64,28
15,425,408,64,31
16,425,411,61,25
17,425,411,73,29
18,434,415,64,26
19,436,412,70,34
20,442,413,64,33
21,442,413,64,31
22,448,411,58,33
23,448,411,69,30
24,451,411,66,30
25,451,411,77,32
26,461,404,67,39
27,461,404,71,43
28,474,406,58,41
29,474,406,63,38
30,480,403,57,41
31,479,402,66,45
32,489,405,56,42
33,489,405,69,39
34,501,402,57,42
35,501,402,60,42
36,507,400,54,44
37,507,400,66,40
38,513,397,60,43
39,513,397,71,42
40,519,393,65,46
41,519,393,66,45
42,524,390,61,48
43,524,392,72,46
44,534,396,62,42
45,534,396,70,41
46,537,394,67,43
47,537,394,75,49
48,544,390,68,53
49,544,390,67,60
50,549,394,62,56
51,549,394,63,59
52,552,399,60,54
53,552,398,59,57
54,546,399,65,56
55,546,399,64,55
56,552,399,59,61
57,552,399,57,65
58,547,404,62,60
59,547,404,59,64
60,548,414,58,54
61,548,414,53,51
62,538,421,63,44
63,538,421,61,46
64,532,421,67,46
65,532,421,57,50
66,525,430,64,41
67,525,430,59,43
68,514,428,70,45
69,514,428,67,51
70,504,432,77,47
71,504,432,58,45
72,492,436,70,41
73,492,436,66,41
74,486,439,72,38
75,486,439,59,36
76,472,441,73,34
77,471,440,61,37
78,462,439,70,38
79,462,438,57,39
80,444,437,75,40
81,444,437,64,37
82,435,441,73,33
83,435,439,65,35
84,420,432,80,42
85,420,432,63,36
86,415,432,68,36
87,415,432,59,30
88,402,427,72,35
89,402,427,65,35
90,393,423,75,39
91,393,423,60,32
92,388,420,65,35
93,388,420,55,27
94,373,406,70,41
95,373,406,62,32
96,366,399,59,28
97,366,399,60,30
98,357,388,69,41
99,357,388,57,28
100,345,378,69,38
101,345,377,63,29
102,339,369,69,37
103,339,369,62,29
104,323,360,78,38
105,323,360,72,28
106,323,348,73,40
107,323,348,67,29
108,316,336,74,41
109,317.626647144949,329.714494875549,74.9633967789165,39.7306002928258
110,310.417087493494,316.970717423133,79.9240545270034,50.3701912250211
111,291.382873535156,305.838439941406,97.6970825195312,69.5589294433594
112,289.426513671875,302.319458007812,98.1221923828125,70.0016174316406
113,287.020690917969,296.027954101562,98.0499267578125,69.9090270996094
114,284.628814697266,289.212677001953,98.2580261230469,70.0995483398438
115,281.165924072266,280.253601074219,97.6592102050781,69.7239685058594
116,277.790252685547,271.940826416016,97.4012451171875,69.0274047851562
117,277.227783203125,270.097778320312,96.7071838378906,68.2137451171875
118,275.371765136719,264.644653320312,96.4153442382812,67.6468200683594
119,273.765838623047,260.123626708984,96.1322631835938,67.0832214355469
120,272.306976318359,255.478515625,96.1425170898438,66.9486694335938
121,271.397705078125,253.268020629883,95.8932800292969,66.6707305908203
122,269.998291015625,248.631225585938,96.2718811035156,67.0055847167969
123,269.267456054688,246.135025024414,96.0501708984375,66.8972625732422
124,268.332580566406,242.396011352539,95.72265625,66.7115325927734
125,267.537231445312,237.965484619141,95.844970703125,66.7440490722656
126,267.033538818359,235.040176391602,95.1142578125,65.9710235595703
127,267.039764404297,233.471878051758,94.063720703125,65.0273590087891
128,266.746002197266,230.58073425293,93.3613586425781,64.4287567138672
129,266.883636474609,229.579803466797,92.3672180175781,63.6755981445312
130,266.617523193359,226.968597412109,91.8106384277344,63.3380432128906
131,266.12158203125,224.973388671875,91.890380859375,63.3812866210938
132,265.475555419922,222.457580566406,92.22216796875,63.9700317382812
133,265.222808837891,221.865280151367,92.1305541992188,63.9626922607422
134,265.272552490234,221.383850097656,91.9139099121094,63.9953002929688
135,264.885162353516,220.06379699707,92.1559448242188,64.3827362060547
136,264.514587402344,219.124740600586,92.4935607910156,64.6300811767578
137,264.097839355469,218.73405456543,93.1413269042969,65.4134674072266
138,263.917907714844,218.701461791992,93.1051940917969,65.1970367431641
139,264.250274658203,219.276168823242,92.6991271972656,65.1646270751953
140,264.220031738281,219.210418701172,92.7223815917969,65.1861877441406
141,264.340057373047,220.429397583008,92.4729309082031,64.7653045654297
142,264.932983398438,221.103576660156,91.4385681152344,63.6784057617188
143,264.607666015625,221.950988769531,92.0443115234375,64.3094482421875
144,264.133911132812,221.623947143555,92.9841003417969,65.5899200439453
145,263.257263183594,222.005157470703,94.75537109375,67.3043823242188
146,262.998962402344,222.465377807617,95.8161315917969,69.1408233642578
147,262.555450439453,222.195953369141,97.0389709472656,70.8957214355469
148,262.741729736328,223.106033325195,96.7987060546875,70.9202728271484
149,262.986755371094,224.036804199219,96.8092651367188,70.9324340820312
150,263.859588623047,225.90657043457,95.6557922363281,69.7813262939453
151,264.587432861328,227.432846069336,94.3734130859375,68.0901336669922
152,265.912811279297,230.57698059082,92.552490234375,65.6661529541016
153,266.399169921875,231.886474609375,91.7669677734375,65.0248413085938
154,266.620178222656,234.554077148438,91.5624694824219,64.6535339355469
155,266.505737304688,235.194381713867,92.0483703613281,65.2950897216797
156,266.007843017578,237.549865722656,93.0166625976562,66.2666015625
157,266.064147949219,238.214309692383,93.3991394042969,67.0291900634766
158,265.668792724609,240.276565551758,94.0191345214844,68.0951690673828
159,266.405395507812,243.602447509766,93.0960083007812,67.3981323242188
160,267.179351806641,245.191680908203,91.8899841308594,66.3483276367188
161,268.041412353516,248.926620483398,90.3196411132812,64.5593414306641
162,268.739685058594,250.572784423828,89.4660034179688,63.5993041992188
163,269.316101074219,253.994522094727,88.5074768066406,62.4188690185547
164,269.732818603516,255.924514770508,87.6890869140625,61.3215789794922
165,270.960052490234,261.185516357422,85.9217834472656,59.294189453125
166,271.374938964844,262.538543701172,85.724365234375,59.2057800292969
167,272.011260986328,265.968566894531,85.5866394042969,59.3650512695312
168,272.891662597656,269.051910400391,85.4736938476562,59.2440795898438
169,273.347259521484,270.959075927734,85.0638122558594,58.9029541015625
170,274.534149169922,274.302581787109,84.3061828613281,58.0340270996094
171,275.496337890625,277.495513916016,84.4493103027344,58.480224609375
172,275.560668945312,279.047637939453,85.073486328125,58.8712768554688
173,276.245452880859,281.916687011719,85.8457336425781,60.0152893066406
174,276.990692138672,283.993682861328,85.5085754394531,59.3015441894531
175,278.133605957031,287.223297119141,85.3830871582031,59.5000915527344
176,278.632354736328,288.641693115234,85.8385925292969,60.0355529785156
177,280.049194335938,291.801422119141,85.049072265625,59.2467651367188
178,281.275848388672,293.672119140625,84.4565734863281,58.745849609375
179,282.941772460938,296.884124755859,83.4482421875,57.6619873046875
180,283.943328857422,299.497711181641,83.7916259765625,57.6437683105469
181,284.589141845703,300.397399902344,83.7848815917969,57.9651184082031
182,285.693023681641,302.615173339844,84.1716613769531,58.1043090820312
183,286.437286376953,303.581573486328,84.0123596191406,57.9730529785156
184,287.695159912109,304.865539550781,84.0609741210938,58.6095886230469
185,288.925994873047,305.539306640625,84.3981018066406,59.2765502929688
186,289.502227783203,305.752593994141,84.3570251464844,59.6786193847656
187,291.381164550781,306.650146484375,83.2388305664062,58.9197082519531
188,292.618957519531,306.806457519531,82.8670654296875,58.6036987304688
189,293.413360595703,306.960662841797,82.2574462890625,58.0237121582031
190,295.074066162109,306.725799560547,81.1141662597656,56.9865112304688
191,295.766510009766,306.697723388672,80.6050109863281,56.5029296875
192,297.192718505859,306.215972900391,79.960693359375,55.933837890625
193,298.006744384766,306.158752441406,79.1756896972656,54.8856811523438
194,299.192596435547,304.848175048828,78.5734558105469,54.6379089355469
195,299.963073730469,304.395385742188,78.0948181152344,54.0006408691406
196,301.812591552734,302.335662841797,76.7626342773438,53.068603515625
197,302.416107177734,301.200805664062,76.76171875,53.2808227539062
198,303.7724609375,299.405975341797,75.6743469238281,52.2076416015625
199,304.561553955078,298.553741455078,75.5895080566406,52.1898193359375
200,305.994598388672,296.288177490234,74.2729797363281,51.0757751464844
201,306.308013916016,295.060455322266,74.59619140625,51.373779296875
202,307.177093505859,291.82470703125,74.5722045898438,51.7135620117188
203,308.335510253906,289.015533447266,74.0643310546875,51.3411254882812
204,309.289123535156,287.844482421875,73.4564514160156,50.9905395507812
205,311.579254150391,285.535308837891,71.5624084472656,49.384765625
206,313.010040283203,283.216949462891,70.8221130371094,48.86181640625
207,313.906433105469,281.983093261719,70.287841796875,48.4903869628906
208,315.610595703125,279.687713623047,69.4258117675781,47.8563537597656
209,317.000823974609,277.516143798828,68.7412414550781,47.2606201171875
210,317.363922119141,275.884429931641,68.9180297851562,47.5441589355469
211,318.348876953125,272.489837646484,69.4429016113281,48.4966735839844
212,319.007171630859,271.066192626953,68.7859191894531,48.1468505859375
213,320.530853271484,268.238433837891,68.6452026367188,48.3610229492188
214,321.824279785156,265.587066650391,68.1464233398438,48.3009338378906
215,323.391448974609,263.310974121094,66.9067993164062,47.1088562011719
216,324.858154296875,261.751983642578,65.62109375,45.7503967285156
217,326.011047363281,260.532989501953,64.9393920898438,45.3618469238281
218,327.799285888672,258.076721191406,63.9663696289062,44.3459167480469
219,328.992889404297,256.672332763672,63.4568481445312,43.8280029296875
220,329.481231689453,254.512649536133,63.4868469238281,44.1353607177734
221,330.576690673828,253.779403686523,62.8272705078125,43.5568695068359
222,331.459716796875,252.032653808594,62.2938537597656,43.2234802246094
223,332.081817626953,251.263290405273,62.0047607421875,42.8803558349609
224,333.095672607422,249.389495849609,61.765869140625,42.5684814453125
225,333.816680908203,247.344421386719,61.2849426269531,42.3872985839844
226,333.962921142578,246.310424804688,61.3216247558594,42.5046691894531
227,334.581695556641,243.525238037109,61.6697082519531,43.1390380859375
228,335.090606689453,242.976821899414,61.4923400878906,43.1051177978516
229,336.013854980469,240.507034301758,61.4266662597656,43.2250823974609
230,336.731231689453,238.452453613281,61.4788513183594,43.447265625
231,336.819793701172,237.102874755859,61.8603820800781,43.9054260253906
232,337.54638671875,234.644317626953,61.847412109375,44.1777954101562
233,338.404754638672,233.939544677734,61.0511169433594,43.486572265625
234,339.368713378906,231.621490478516,61.0684204101562,43.5191040039062
235,339.848693847656,230.574371337891,61.044921875,43.6198425292969
236,341.391204833984,228.569610595703,60.2177429199219,42.9963073730469
237,342.284393310547,226.003082275391,60.4512023925781,43.2728576660156
238,343.005798339844,225.063491821289,60.1394348144531,43.0415802001953
239,344.261352539062,223.06266784668,59.9856262207031,43.0712432861328
240,345.3154296875,220.237915039062,60.4708862304688,43.7409057617188
