frame,x,y,w,h
0,462,275,21,20
1,465,275,18,20
2,465,275,19,16
3,464,276,21,11
4,464,272,21,15
5,464,272,19,13
6,462,270,21,15
7,463,270,23,15
8,460,265,26,20
9,460,265,29,17
10,465,265,24,17
11,465,265,21,12
12,463,262,23,15
13,463,262,26,15
14,461,261,28,16
15,462,261,27,12
16,462,258,27,15
17,462,258,25,16
18,461,252,27,22
19,461,252,25,15
20,464,251,22,16
21,464,251,22,13
22,462,246,24,18
23,462,246,23,16
24,461,247,24,15
25,460,246,28,15
26,462,243,26,18
27,462,243,24,15
28,463,239,23,20
29,462,235,24,24
30,461,236,31,21
31,461,236,31,21
32,461,236,30,20
33,460,232,31,24
34,460,232,27,24
35,460,234,27,22
36,460,234,32,23
37,456,230,36,25
38,459,232,33,21
39,462,229,30,24
40,462,229,29,22
41,461,232,30,19
42,461,232,28,19
43,462,233,27,18
44,462,233,26,16
45,462,232,24,15
46,462,232,29,19
47,462,232,29,19
48,462,232,24,19
49,462,235,24,16
50,462,235,24,15
51,466,235,20,15
52,466,235,22,15
53,465,232,23,18
54,465,232,23,21
55,459,230,29,23
56,460,230,32,22
57,465,235,27,15
58,465,235,21,18
59,462,232,24,21
60,462,232,28,21
61,461,234,29,19
62,461,234,27,21
63,463,235,25,20
64,463,235,23,19
65,462,235,24,19
66,462,235,25,22
67,460,233,27,24
68,460,233,24,23
69,461,235,24,21
70,461,235,22,22
71,459,236,24,21
72,459,236,23,23
73,458,238,24,21
74,458,238,24,18
75,455,239,27,17
76,455,239,22,18
77,456,243,21,14
78,456,243,21,18
79,453,243,25,18
80,453,243,24,20
81,450,244,27,19
82,450,244,22,20
83,450,246,22,18
84,450,246,18,18
85,446,247,22,17
86,446,247,24,21
87,445,250,25,18
88,445,250,18,17
89,441,251,22,16
90,441,251,20,17
91,439,252,22,16
92,439,252,17,20
93,438,255,18,17
94,438,255,15,16
95,434,256,19,15
96,434,256,19,16
97,428,258,25,14
98,428,258,21,18
99,428,260,17,15
100,425,261,20,14
101,425,261,19,15
102,421,261,23,15
103,421,261,20,18
104,416,263,25,16
105,416,263,22,19
106,411,265,27,17
107,411,264,27,20
108,410,268,28,16
109,410,267,22,18
110,407,269,25,16
111,407,269,25,16
112,407,271,25,14
113,407,271,19,17
114,402,271,24,17
115,402,271,23,17
116,401,276,24,12
117,401,276,22,14
118,400,273,23,17
119,400,272,21,21
120,401,273,20,20
121,401,273,20,20
122,398,276,23,17
123,397,275,24,23
124,399,282,22,16
125,399,282,18,18
126,394,281,23,19
127,393,281,27,23
128,391,282,29,23
129,391,282,27,24
130,396,285,22,21
131,396,285,19,20
132,396,288,19,17
133,396,287,18,17
134,392,289,22,15
135,391,289,24,20
136,391,291,24,18
137,391,289,22,20
138,391,295,22,14
139,392,294,19,18
140,388,294,23,18
141,388,293,20,19
142,388,296,20,16
143,388,296,21,18
144,385,297,24,17
145,385,297,25,18
146,384,296,27,19
147,384,295,23,21
148,384,298,24,18
149,384,298,24,20
150,384,297,24,21
151,383,296,26,25
152,384,300,26,21
153,384,299,24,21
154,383,299,25,21
155,383,298,22,21
156,384,299,22,20
157,384,299,23,22
158,382,301,21,14
159,381,300,24,21
160,382,299,23,22
161,382,298,25,23
162,381,302,25,18
163,381,299,22,19
164,386,303,17,15
165,386,303,21,18
166,383,300,24,21
167,382,300,28,24
168,384,303,25,21
169,384,302,21,17
170,382,300,23,19
171,383,298,23,21
172,387,301,19,16
173,386,299,22,19
174,387,298,18,17
175,387,299,18,19
176,386,298,20,18
177,388,300,18,14
178,387,296,19,17
179,388,296,16,19
180,382,295,26,20
181,383,292,25,23
182,383,292,27,25
183,384,294,26,23
184,383,294,26,21
185,382,293,27,22
186,382,291,23,24
187,381,294,24,21
188,381,292,24,17
189,381,292,24,17
190,381,291,23,19
191,379,290,25,20
192,379,289,24,19
193,379,288,24,18
194,378,286,22,20
195,375,286,25,20
196,375,286,24,21
197,375,287,24,19
198,375,287,24,17
199,376,288,23,15
200,375,287,22,17
201,373,282,24,22
202,373,282,23,21
203,372,282,25,21
204,372,282,23,20
205,369,281,26,21
206,369,281,27,20
207,371,279,25,22
208,371,279,19,17
209,370,279,20,17
210,370,279,21,17
211,370,277,21,18
212,370,277,22,19
213,369,277,23,19
214,369,276,24,18
215,370,276,23,17
216,369,275,21,15
217,367,273,23,17
218,367,272,24,18
219,364,271,27,19
220,363,268,24,21
221,360,270,27,19
222,361,270,27,20
223,359,268,30,22
224,359,267,30,23
225,363,267,26,23
226,363,267,25,19
227,360,266,28,20
228,360,266,30,22
229,354,260,36,27
230,354,259,33,28
231,359,261,28,24
232,359,261,30,25
233,357,258,32,27
234,357,258,27,24
235,351,258,33,24
236,354,257,31,25
237,355,257,30,25
238,357,256,27,27
239,354,258,30,25
240,354,258,27,22
241,354,258,27,22
242,355,258,28,21
243,353,251,30,27
244,352,250,26,27
245,351,253,27,24
246,351,253,29,24
247,352,253,28,23
248,351,253,26,20
249,352,253,25,20
250,351,252,24,20
251,352,253,23,19
252,352,252,25,18
253,347,248,31,22
254,347,247,30,24
255,348,245,30,25
256,345,247,33,23
257,345,247,28,23
258,342,244,31,25
259,341,244,33,24
260,348,247,27,21
261,348,247,24,20
262,344,244,28,23
263,344,244,28,22
264,347,244,25,22
265,346,244,21,17
266,345,244,22,17
267,344,242,23,18
268,340,241,28,19
269,341,241,26,21
270,342,242,24,20
271,342,241,23,20
272,342,239,23,22
273,342,239,21,19
274,339,238,24,18
275,339,238,25,18
276,338,236,25,19
277,338,236,28,21
278,333,235,34,22
279,333,235,32,22
280,336,232,29,24
281,336,232,27,21
282,339,233,24,20
283,339,233,27,20
284,338,231,28,22
285,338,231,29,24
286,338,229,28,27
287,339,231,27,24
288,339,231,22,18
289,341,229,21,20
290,341,229,21,19
291,339,227,24,21
292,339,227,26,18
293,335,229,30,16
294,334,229,28,16
295,335,226,28,19
296,335,226,28,20
297,336,223,28,23
298,336,222,25,22
299,336,225,25,19
300,336,225,24,16
301,335,222,25,19
302,335,222,26,20
303,335,219,27,22
304,335,219,28,22
305,337,220,26,21
306,337,220,23,18
307,333,220,27,18
308,333,220,28,17
