frame,x,y,w,h
0,128,127,29,24
0,391,136,30,23
1,128.2499998125,127.499999625,29.2499998125,25.2499990624998
1,391.888888955039,135.333333283721,29.7777777612403,23.1111111193798
2,128.499999875,127.99999975,29.499999875,26.4999993749998
2,392.777777835659,134.666666623256,29.5555555410853,23.2222222294574
3,128.7499999375,128.499999875,29.7499999375,27.7499996874999
3,393.666666716279,133.999999962791,29.3333333209302,23.3333333395349
4,129,129,30,29
4,394.555555596899,133.333333302326,29.1111111007752,23.4444444496124
5,129.636364214876,131.272729338843,29.8181816528926,28.8181816528926
5,395.444444477519,132.666666641861,28.8888888806202,23.5555555596899
6,130.272727793388,133.545456404959,29.6363634876033,28.6363634876033
6,396.33333335814,131.999999981395,28.6666666604651,23.6666666697674
7,130.909091371901,135.818183471074,29.4545453223141,28.4545453223141
7,397.22222223876,131.33333332093,28.4444444403101,23.777777779845
8,131.545454950413,138.09091053719,29.2727271570248,28.2727271570248
8,398.11111111938,130.666666660465,28.222222220155,23.8888888899225
9,132.181818528926,140.363637603306,29.0909089917355,28.0909089917355
9,399,130,28,24
10,132.818182107438,142.636364669421,28.9090908264463,27.9090908264463
10,399.388888950387,129.333333227907,27.9444444356589,23.8888888713178
11,133.45454568595,144.909091735537,28.727272661157,27.727272661157
11,399.777777835659,128.666666567442,27.8888888806201,23.7777777612403
12,134.090909264463,147.181818801653,28.5454544958678,27.5454544958678
12,400.16666672093,127.999999906977,27.8333333255814,23.6666666511628
13,134.727272842975,149.454545867769,28.3636363305785,27.3636363305785
13,400.555555606201,127.333333246512,27.7777777705426,23.5555555410853
14,135.363636421488,151.727272933884,28.1818181652893,27.1818181652893
14,400.944444491473,126.666666586046,27.7222222155039,23.4444444310078
15,136,154,28,27
15,401.333333376744,125.999999925581,27.6666666604651,23.3333333209302
16,135.857142979592,157.285711469387,27.7142859591837,27
16,401.722222262015,125.333333265116,27.6111111054263,23.2222222108527
17,135.714285816327,160.571426224489,27.4285716326531,27
17,402.111111147287,124.666666604651,27.5555555503876,23.1111111007752
18,135.571428653061,163.857140979592,27.1428573061225,27
18,402.500000032558,123.999999944186,27.4999999953488,22.9999999906977
19,135.428571489796,167.142855734694,26.8571429795918,27
19,402.888888917829,123.333333283721,27.4444444403101,22.8888888806202
20,135.285714326531,170.428570489796,26.5714286530612,27
20,403.277777803101,122.666666623256,27.3888888852713,22.7777777705426
21,135.142857163265,173.714285244898,26.2857143265306,27
21,403.666666688372,121.999999962791,27.3333333302325,22.6666666604651
22,135,177,26,27
22,404.055555573643,121.333333302326,27.2777777751938,22.5555555503876
23,134.624999671875,180.25000284375,26.25000021875,26.4999995625001
23,404.444444458915,120.66666664186,27.222222220155,22.4444444403101
24,134.24999971875,183.5000024375,26.5000001875,25.999999625
24,404.833333344186,119.999999981395,27.1666666651163,22.3333333302326
25,133.874999765625,186.75000203125,26.75000015625,25.4999996875
25,405.222222229457,119.33333332093,27.1111111100775,22.222222220155
26,133.4999998125,190.000001625,27.000000125,24.99999975
26,405.611111114729,118.666666660465,27.0555555550388,22.1111111100775
27,133.124999859375,193.25000121875,27.25000009375,24.4999998125
27,406,118,27,22
28,132.74999990625,196.5000008125,27.5000000625,23.999999875
28,405.611111049613,117.833333306977,26.8888888713178,21.9444444356589
29,132.374999953125,199.75000040625,27.75000003125,23.4999999375
29,405.222222164341,117.666666641861,26.7777777612403,21.8888888806201
30,132,203,28,23
30,404.83333327907,117.499999976744,26.6666666511628,21.8333333255814
31,131.428571918367,205.714283387755,28.7142851020407,23.8571421224489
31,404.444444393799,117.333333311628,26.5555555410853,21.7777777705426
32,130.857143265306,208.428569489796,29.4285709183673,24.7142851020407
32,404.055555508527,117.166666646512,26.4444444310078,21.7222222155039
33,130.285714612245,211.142855591837,30.1428567346938,25.5714280816326
33,403.666666623256,116.999999981395,26.3333333209302,21.6666666604651
34,129.714285959184,213.857141693877,30.8571425510204,26.4285710612244
34,403.277777737985,116.833333316279,26.2222222108527,21.6111111054263
35,129.142857306122,216.571427795918,31.5714283673469,27.2857140408163
35,402.888888852713,116.666666651163,26.1111111007752,21.5555555503876
36,128.571428653061,219.285713897959,32.2857141836735,28.1428570204081
36,402.499999967442,116.499999986047,25.9999999906977,21.4999999953488
37,128,222,33,29
37,402.111111082171,116.33333332093,25.8888888806202,21.4444444403101
38,128,225.142854448979,32.000000857143,28.4285719183674
38,401.722222196899,116.166666655814,25.7777777705426,21.3888888852713
39,128,228.285712040816,31.0000007142858,27.8571432653062
39,401.333333311628,115.999999990698,25.6666666604651,21.3333333302325
40,128,231.428569632653,30.0000005714287,27.2857146122449
40,400.944444426357,115.833333325581,25.5555555503876,21.2777777751938
41,128,234.57142722449,29.0000004285715,26.7142859591837
41,400.555555541085,115.666666660465,25.4444444403101,21.222222220155
42,128,237.714284816326,28.0000002857143,26.1428573061225
42,400.166666655814,115.499999995349,25.3333333302326,21.1666666651163
43,128,240.857142408163,27.0000001428572,25.5714286530612
43,399.777777770543,115.333333330233,25.222222220155,21.1111111100775
44,128,244,26,25
44,399.388888885271,115.166666665116,25.1111111100775,21.0555555550388
45,127,246.666666666667,27.1666666666667,25.8333333333333
45,399,115,25,21
46,126,249.333333333333,28.3333333333333,26.6666666666667
46,397.777777686822,115.22222223876,25.5555555968992,21.5555555968992
47,125,252,29.5,27.5
47,396.555555475969,115.444444458915,26.1111111472868,22.1111111472868
48,124,254.666666666667,30.6666666666667,28.3333333333333
48,395.333333265116,115.66666667907,26.6666666976744,22.6666666976744
49,123,257.333333333333,31.8333333333333,29.1666666666667
49,394.111111054263,115.888888899225,27.222222248062,23.222222248062
50,122,260,33,30
50,392.888888843411,116.11111111938,27.7777777984496,23.7777777984496
51,122,263.000005142856,32.1428556734698,29.7142852244899
51,391.666666632558,116.333333339535,28.3333333488372,24.3333333488372
52,122,266.000004285713,31.2857130612248,29.4285710204083
52,390.444444421705,116.55555555969,28.8888888992248,24.8888888992248
53,122,269.00000342857,30.4285704489799,29.1428568163266
53,389.222222210853,116.777777779845,29.4444444496124,25.4444444496124
54,122,272.000002571428,29.5714278367349,28.857142612245
54,388,117,30,26
55,122,275.000001714285,28.7142852244899,28.5714284081633
55,387.714285943237,117.857142170289,29.8571429716184,26.2857140567631
56,122,278.000000857143,27.857142612245,28.2857142040817
56,387.428571619364,118.714285141908,29.714285809682,26.571428380636
57,122,281,27,28
57,387.142857295491,119.571428113526,29.5714286477456,26.8571427045088
58,121.571428938776,283.714283387755,27.1428570204082,28.2857140408163
58,386.857142971618,120.428571085145,29.4285714858092,27.1428570283816
59,121.14285744898,286.428569489796,27.2857141836735,28.5714283673469
59,386.571428647746,121.285714056763,29.2857143238728,27.4285713522544
60,120.714285959184,289.142855591836,27.4285713469388,28.8571426938775
60,386.285714323873,122.142857028382,29.1428571619364,27.7142856761272
61,120.285714469388,291.857141693877,27.5714285102041,29.1428570204082
61,386,123,29,28
62,119.857142979592,294.571427795918,27.7142856734694,29.4285713469388
62,385.200000653023,122.800000163256,29.0999999183721,28.4999995918604
63,119.428571489796,297.285713897959,27.8571428367347,29.7142856734694
63,384.400000580465,122.600000145116,29.1999999274419,28.9999996372093
64,119,300,28,30
64,383.600000507907,122.400000126977,29.2999999365116,29.4999996825581
65,118.142857877551,302.571426367347,28.7142851020407,30
65,382.800000435349,122.200000108837,29.3999999455814,29.999999727907
66,117.285714897959,305.142855306122,29.4285709183673,30
66,382.000000362791,122.000000090698,29.4999999546512,30.4999997732558
67,116.428571918367,307.714284244898,30.1428567346938,30
67,381.200000290233,121.800000072558,29.5999999637209,30.9999998186046
68,115.571428938776,310.285713183673,30.8571425510204,30
68,380.400000217674,121.600000054419,29.6999999727907,31.4999998639535
69,114.714285959184,312.857142122449,31.5714283673469,30
69,379.600000145116,121.400000036279,29.7999999818605,31.9999999093023
70,113.857142979592,315.428571061224,32.2857141836735,30
70,378.800000072558,121.20000001814,29.8999999909302,32.4999999546512
71,113,318,33,30
71,378,121,30,33
72,113.125000109375,320.00000175,32.4999995625001,29.4999995625001
72,376.538458677089,119.384612222045,30.230769682565,32.6153838623918
73,113.25000009375,322.0000015,31.999999625,28.999999625
73,375.076920453998,117.769227870208,30.4615388756845,32.2307685405258
74,113.375000078125,324.00000125,31.4999996875,28.4999996875
74,373.615382230907,116.153843518371,30.6923080688041,31.8461532186598
75,113.5000000625,326.000001,30.99999975,27.99999975
75,372.153844007816,114.538459166534,30.9230772619237,31.4615378967938
76,113.625000046875,328.00000075,30.4999998125,27.4999998125
76,370.692305784726,112.923074814697,31.1538464550433,31.0769225749278
77,113.75000003125,330.0000005,29.999999875,26.999999875
77,369.230767561635,111.30769046286,31.3846156481629,30.6923072530619
78,113.875000015625,332.00000025,29.4999999375,26.4999999375
78,367.769229338544,109.692306111023,31.6153848412825,30.3076919311959
79,114,334,29,26
79,366.307691115454,108.076921759186,31.8461540344021,29.9230766093299
80,113.857142979592,334.857142122449,28.7142859591837,25.8571429795918
80,364.846152892363,106.461537407348,32.0769232275217,29.5384612874639
81,113.714285816327,335.714285102041,28.4285716326531,25.7142858163265
81,363.384614669272,104.846153055511,32.3076924206412,29.1538459655979
82,113.571428653061,336.571428081633,28.1428573061225,25.5714286530612
82,361.923076446181,103.230768703674,32.5384616137608,28.769230643732
83,113.428571489796,337.428571061224,27.8571429795918,25.4285714897959
83,360.461538223091,101.615384351837,32.7692308068804,28.384615321866
84,113.285714326531,338.285714040816,27.5714286530612,25.2857143265306
84,359,100,33,28
85,113.142857163265,339.142857020408,27.2857143265306,25.1428571632653
85,357.333333209303,97.6666664930233,33,28.2222222387597
86,113,340,27,25
86,355.66666655814,95.3333331813954,33,28.4444444589147
87,112.624999671875,340.125000109375,27.125000109375,25.375000328125
87,353.999999906977,92.9999998697675,33,28.6666666790698
88,112.24999971875,340.25000009375,27.25000009375,25.75000028125
88,352.333333255814,90.6666665581396,33,28.8888888992248
89,111.874999765625,340.375000078125,27.375000078125,26.125000234375
89,350.666666604651,88.3333332465116,33,29.1111111193798
90,111.4999998125,340.5000000625,27.5000000625,26.5000001875
90,348.999999953488,85.9999999348837,33,29.3333333395349
91,111.124999859375,340.625000046875,27.625000046875,26.875000140625
91,347.333333302326,83.6666666232558,33,29.5555555596899
92,110.74999990625,340.75000003125,27.75000003125,27.25000009375
92,345.666666651163,81.3333333116279,33,29.777777779845
93,110.374999953125,340.875000015625,27.875000015625,27.625000046875
93,344,79,33,30
94,110,341,28,28
94,343.500000842442,77.1250031591578,32.6250006318316,30.1249997893895
95,109.888888888889,340.111111111111,27.5555555555555,27.7777777777778
95,343.000000722093,75.2500027078495,32.2500005415699,30.2499998194767
96,109.777777777778,339.222222222222,27.1111111111111,27.5555555555556
96,342.500000601744,73.3750022565413,31.8750004513083,30.3749998495639
97,109.666666666667,338.333333333333,26.6666666666667,27.3333333333333
97,342.000000481396,71.500001805233,31.5000003610466,30.4999998796511
98,109.555555555556,337.444444444445,26.2222222222222,27.1111111111111
98,341.500000361047,69.6250013539248,31.125000270785,30.6249999097383
99,109.444444444444,336.555555555556,25.7777777777778,26.8888888888889
