frame,x,y,w,h
0,274.522693997072,30.6105417276721,43.4787701317716,26.2371888726208
1,274.989349365234,31.1972503662109,43.0392456054688,26.0982856750488
2,275.445495605469,31.9804534912109,42.8575439453125,26.0651626586914
3,275.6064453125,32.2899322509766,42.732666015625,25.9250755310059
4,275.798645019531,32.8424339294434,43.2959289550781,26.1759185791016
5,276.247650146484,33.3242874145508,42.9724731445312,26.1991539001465
6,276.474914550781,33.8730163574219,43.0096435546875,26.1802520751953
7,277.114135742188,34.3403854370117,43.1083984375,26.2892913818359
8,277.404083251953,34.9212188720703,42.917236328125,26.1526260375977
9,277.821624755859,35.4403381347656,43.4855041503906,26.4877395629883
10,278.231750488281,36.294189453125,42.6722412109375,25.8081245422363
11,278.756469726562,36.8883590698242,43.1025390625,26.0637664794922
12,279.450225830078,37.9362487792969,42.72509765625,25.9825820922852
13,279.81494140625,38.5081787109375,42.2967834472656,25.5521392822266
14,280.194488525391,39.417552947998,42.5999755859375,25.8225593566895
15,280.212463378906,40.3052978515625,42.5992431640625,25.8059539794922
16,280.741912841797,41.4209823608398,42.36181640625,25.6340713500977
17,280.650024414062,42.0415153503418,42.5926208496094,25.8222770690918
18,280.977081298828,43.4322624206543,42.9377746582031,26.0657386779785
19,281.286834716797,45.0221977233887,42.6988525390625,25.826488494873
20,281.170989990234,45.5667877197266,43.0100402832031,26.14306640625
21,281.591491699219,47.2516860961914,42.48291015625,25.7340927124023
22,281.724334716797,48.5175247192383,42.6091613769531,25.7518692016602
23,281.759063720703,49.5264701843262,42.6164245605469,25.7523231506348
24,281.835052490234,50.9793701171875,42.9701538085938,26.0438232421875
25,281.964477539062,52.5411415100098,43.1962280273438,26.2919044494629
26,282.222320556641,53.391902923584,42.624755859375,25.7382469177246
27,282.273803710938,55.2843208312988,42.5863647460938,25.7743186950684
28,281.941619873047,55.5294227600098,43.28955078125,26.4070777893066
29,282.051239013672,57.4201622009277,43.1225891113281,26.2959403991699
30,282.226776123047,58.368221282959,42.8440246582031,26.069149017334
31,281.991516113281,60.3934097290039,42.9042358398438,25.8982391357422
32,281.77587890625,62.0291633605957,42.9928283691406,25.9450416564941
33,281.722320556641,63.0620956420898,43.0096740722656,25.9706573486328
34,281.431213378906,64.4689407348633,43.5361328125,26.5221939086914
35,281.480926513672,65.3841781616211,43.3547668457031,26.4084167480469
36,281.688873291016,67.4612808227539,42.8036193847656,25.9335021972656
37,281.263488769531,69.2005844116211,42.6175537109375,25.8167495727539
38,280.220703125,70.3954620361328,43.4263610839844,26.6037445068359
39,280.041168212891,72.6307907104492,43.3267211914062,26.4711990356445
40,280.197601318359,73.3183670043945,42.8455810546875,26.0039749145508
41,279.580200195312,75.2019424438477,42.7480773925781,25.9305114746094
42,278.663970947266,76.4129943847656,43.6640625,26.5576629638672
43,279.001403808594,77.4598922729492,42.998046875,25.9599075317383
44,278.608642578125,79.208610534668,42.6636047363281,25.8199920654297
45,278.330413818359,79.8358764648438,43.0791015625,26.2127456665039
46,277.72412109375,81.1319427490234,43.2326049804688,26.2756042480469
47,277.380798339844,82.3649826049805,43.2127685546875,26.2560119628906
48,276.955902099609,83.5566024780273,43.4418029785156,26.4795455932617
49,276.781707763672,84.1941680908203,43.3036193847656,26.3258285522461
50,276.453186035156,85.4162216186523,43.4245300292969,26.210075378418
51,276.568878173828,86.0822830200195,42.8992004394531,25.9916763305664
52,276.292938232422,86.9742813110352,42.9161376953125,26.1353073120117
53,276.255645751953,87.9384231567383,42.9378662109375,26.1566848754883
54,276.105133056641,88.309455871582,43.1897277832031,26.340934753418
55,276.207427978516,89.2890167236328,42.9253540039062,26.0764617919922
56,275.848815917969,89.4682159423828,43.6369323730469,26.6883087158203
57,275.867767333984,90.2018661499023,43.6078491210938,26.6806869506836
58,276.105682373047,91.1822128295898,43.0963439941406,26.2327575683594
59,275.831237792969,91.2517013549805,43.8664855957031,26.9994277954102
60,276.321960449219,92.1888275146484,42.990966796875,26.179801940918
61,276.164215087891,92.2370223999023,43.9814453125,26.8550186157227
62,276.530670166016,93.3355484008789,43.2930603027344,26.1276168823242
63,276.505432128906,93.8505477905273,43.4371337890625,26.2238388061523
64,276.804321289062,94.2408981323242,43.8793029785156,26.9304504394531
65,276.948425292969,94.4822616577148,43.5628356933594,26.6486892700195
66,277.410705566406,95.5111694335938,43.6882629394531,26.4769744873047
67,277.877319335938,96.3369827270508,43.3453369140625,26.3287811279297
68,277.804168701172,96.231201171875,43.6577453613281,26.6814880371094
69,278.229766845703,97.1766510009766,43.44189453125,26.5497283935547
70,278.400787353516,97.4703140258789,43.8944702148438,26.6437759399414
71,279.110626220703,98.7352066040039,43.3020324707031,26.5105895996094
72,279.375549316406,99.1602630615234,43.1760864257812,26.3347473144531
73,279.919708251953,100.120513916016,43.276123046875,26.3498992919922
74,280.279235839844,101.142471313477,43.6497497558594,26.6372985839844
75,280.614868164062,101.853065490723,43.488525390625,26.3316879272461
76,281.260345458984,102.996765136719,43.0381164550781,26.2903747558594
77,280.934722900391,103.025344848633,44.0286560058594,27.1238403320312
78,281.704010009766,104.696884155273,43.5710144042969,26.4975738525391
79,282.307067871094,106.145355224609,43.2675476074219,26.4476013183594
80,282.223815917969,107.128234863281,44.2461547851562,27.0644836425781
81,282.626647949219,108.055145263672,43.9796142578125,27.0609436035156
82,283.029541015625,109.475746154785,43.5872802734375,26.8143997192383
83,283.771362304688,111.234283447266,43.1575927734375,26.0679016113281
84,283.865081787109,112.119270324707,43.1127319335938,26.076286315918
85,283.811920166016,113.033027648926,43.9176635742188,27.1489181518555
86,283.944885253906,115.003005981445,43.962646484375,27.1737518310547
87,284.560028076172,116.037147521973,42.9998474121094,26.1747970581055
88,284.924011230469,118.135139465332,43.017578125,26.031852722168
89,284.529083251953,118.118698120117,43.9285583496094,26.9641876220703
90,284.664184570312,120.084213256836,43.9043579101562,27.1100921630859
91,285.313140869141,121.069854736328,42.7946166992188,26.1796417236328
92,285.412689208984,123.028419494629,42.8432312011719,26.2322158813477
93,285.309448242188,124.167213439941,43.2845458984375,26.5828018188477
94,285.101776123047,125.154335021973,43.7431030273438,26.9564895629883
95,285.228759765625,126.506271362305,43.5852966308594,26.7288665771484
96,285.265930175781,128.081573486328,43.2656555175781,26.5340728759766
97,285.400390625,129.11311340332,43.1678161621094,26.4155426025391
98,285.311920166016,130.112319946289,43.2359008789062,26.4696502685547
99,285.565765380859,131.174026489258,43.0137939453125,26.1761627197266
100,285.455718994141,132.220565795898,43.1597290039062,26.3715209960938
101,285.635955810547,132.95979309082,43.0612182617188,26.1811218261719
102,285.615417480469,134.08171081543,42.8558654785156,26.1649322509766
103,285.612640380859,135.155014038086,42.8277587890625,26.1577301025391
104,285.062042236328,135.19319152832,43.9267883300781,27.1353302001953
105,285.206481933594,136.317184448242,43.85693359375,26.9620208740234
106,285.599792480469,137.164291381836,42.881591796875,26.1623840332031
107,285.789520263672,138.302734375,42.9571838378906,26.0467071533203
108,285.335479736328,138.133255004883,43.9961853027344,26.9619445800781
109,285.467712402344,139.139007568359,43.9403076171875,26.9281158447266
110,286.005096435547,139.860855102539,43.0873718261719,26.3339691162109
111,286.126892089844,140.603088378906,43.3335876464844,26.6764373779297
112,286.293334960938,141.637847900391,43.3716735839844,26.6132049560547
113,286.587860107422,142.285736083984,43.1206359863281,26.218505859375
114,287.051971435547,143.242584228516,42.9659729003906,26.1611022949219
115,286.607421875,143.239486694336,43.9588928222656,27.0630645751953
116,287.021362304688,144.0546875,44.0578918457031,27.1513214111328
117,287.049407958984,145.064788818359,44.1278991699219,27.1462554931641
118,287.414337158203,146.240188598633,44.0600891113281,26.9996795654297
119,288.247009277344,147.817352294922,43.2583923339844,26.5602722167969
120,288.019653320312,148.144943237305,43.9181823730469,27.065673828125
121,288.432159423828,149.57373046875,43.6666870117188,26.5503540039062
122,288.698883056641,150.298965454102,43.4808044433594,26.4358367919922
123,289.154052734375,151.620529174805,43.3287658691406,26.5993041992188
124,289.572448730469,153.218048095703,42.9528198242188,26.0796966552734
125,289.522247314453,153.861892700195,43.3355407714844,26.2877197265625
126,289.511169433594,155.237106323242,43.7423706054688,26.612060546875
127,290.0732421875,156.821380615234,43.1826171875,26.3625030517578
128,289.962615966797,157.215881347656,43.8573913574219,27.0263824462891
129,290.306365966797,158.851791381836,43.1933288574219,26.388916015625
130,290.059539794922,159.294494628906,43.9002990722656,26.9678497314453
131,290.554779052734,160.941329956055,43.4196166992188,26.2494201660156
132,290.189483642578,161.199920654297,44.1845703125,26.9570159912109
133,290.583709716797,162.368927001953,43.9939270019531,26.9701538085938
134,290.712554931641,163.069137573242,43.6443786621094,26.6172332763672
135,290.961517333984,164.016738891602,43.3602905273438,26.4277801513672
136,290.769592285156,164.475006103516,43.8331909179688,26.8849029541016
137,290.985687255859,164.857040405273,43.4165649414062,26.5457763671875
