frame,x,y,w,h
0,351,404,65,27
1,352,396,60,27
2,348,390,57,28
3,348,384,57,27
4,345,377,58,25
5,340,371,62,26
6,336,366,64,24
7,335,355,61,26
8,337,349,57,29
9,332,342,53,27
10,328,336,54,26
11,323,325,59,29
12,320.404327392578,318.111175537109,58.9407043457031,29.3121643066406
13,318.122344970703,311.276123046875,58.46875,29.6883544921875
14,315.427917480469,304.400695800781,58.8984375,30.3978881835938
15,313.537658691406,297.909973144531,57.9914855957031,30.5171508789062
16,311.25830078125,291.75830078125,57.7955932617188,30.4714660644531
17,309.138549804688,285.540100097656,57.4311218261719,30.846435546875
18,307.060424804688,279.247589111328,57.178955078125,31.73681640625
19,304.986663818359,273.342620849609,57.0526428222656,31.9052429199219
20,303.376525878906,268.243743896484,56.0840454101562,30.5997314453125
21,302.042541503906,263.620269775391,54.713623046875,28.6556396484375
22,300.612579345703,258.807434082031,53.57373046875,27.0912780761719
23,299.355346679688,254.035247802734,52.1031799316406,25.6595458984375
24,297.307006835938,248.613708496094,52.0695190429688,25.6739501953125
25,295.460510253906,243.409225463867,51.671630859375,25.5196990966797
26,293.691101074219,238.188400268555,51.083251953125,25.4691314697266
27,291.572235107422,232.603622436523,51.1719665527344,26.3401641845703
28,289.406951904297,227.050170898438,51.2983703613281,27.4126129150391
29,287.273193359375,221.741622924805,51.3555908203125,28.2368316650391
30,285.187164306641,216.552627563477,51.4177551269531,29.1051177978516
31,283.229034423828,211.654266357422,51.2212829589844,29.5386962890625
32,281.497833251953,207.248870849609,50.6762084960938,29.2157440185547
33,279.615783691406,202.724334716797,50.3822326660156,29.2203979492188
34,277.819519042969,198.559127807617,49.931884765625,28.8197326660156
35,275.975708007812,194.371444702148,49.6329650878906,28.6899719238281
36,274.067016601562,190.023300170898,49.5314636230469,28.9984283447266
37,272.088897705078,185.992721557617,49.4738159179688,29.1865997314453
38,269.799682617188,182.944900512695,49.4609680175781,29.3515625
39,268.335388183594,178.457397460938,49.128662109375,29.2872314453125
40,265.796478271484,175.321792602539,49.17431640625,29.1833953857422
41,264.571960449219,171.522979736328,48.9819030761719,29.0256500244141
42,262.289581298828,169.026550292969,48.9718322753906,28.974609375
43,260.580657958984,165.775482177734,48.8574523925781,29.0378112792969
44,258.675628662109,162.644653320312,48.862548828125,29.1500701904297
45,256.872497558594,160.771041870117,48.7972412109375,29.1970672607422
46,254.911895751953,157.831451416016,48.9050598144531,29.1895599365234
47,253.028762817383,156.188873291016,48.8795928955078,29.1167297363281
48,251.497268676758,153.750717163086,48.7888031005859,29.1708221435547
49,249.368209838867,153.093017578125,48.7215728759766,28.9542388916016
50,247.882278442383,151.509124755859,48.7238922119141,28.7574005126953
51,245.943298339844,150.281829833984,48.4756469726562,28.6614227294922
52,244.523483276367,148.896682739258,48.3845672607422,28.6977386474609
