frame,x,y,w,h
0,348,227,24,16
1,347,227,25,16
2,347,227,22,17
3,347,226,22,18
4,347,226,25,17
5,347,226,25,17
6,347,226,28,16
7,348,224,27,18
8,348,224,28,18
9,351,223,25,19
10,351,223,27,17
11,351,222,27,18
12,351,222,24,18
13,351,222,24,18
14,351,222,29,17
15,354,217,26,22
16,354,217,25,23
17,354,220,25,20
18,354,220,26,19
19,357,223,23,16
20,357,223,23,15
21,357,219,23,19
22,357,219,25,19
23,357,217,25,21
24,357,217,23,19
25,356,217,24,19
26,356,216,25,21
27,358,217,23,20
28,358,217,23,20
29,356,214,25,23
30,356,214,28,23
31,356,214,28,23
32,356,214,24,17
33,354,213,26,18
34,354,213,27,21
35,355,213,26,21
36,355,213,24,20
37,355,214,24,19
38,355,214,26,18
39,356,213,25,19
40,356,213,20,17
41,355,213,21,17
42,355,213,25,19
43,355,209,25,23
44,355,209,23,22
45,352,208,26,23
46,352,208,24,21
47,354,211,22,18
48,354,211,21,17
49,354,210,21,18
50,354,210,21,18
51,351,208,24,20
52,351,208,22,20
53,350,208,23,20
54,350,208,24,21
55,347,205,27,24
56,347,205,30,24
57,349,208,28,21
58,349,208,29,21
59,348,208,30,21
60,348,208,27,21
61,347,208,28,21
62,347,208,26,20
63,345,207,27,19
64,345,207,29,23
65,345,206,29,24
66,345,206,30,23
67,343,208,32,21
68,343,208,31,22
69,345,209,29,21
70,345,209,26,20
71,341,209,30,20
72,341,209,36,24
73,345,209,32,24
74,345,209,26,26
75,344,211,27,24
76,344,211,25,20
77,345,212,25,19
78,345,212,24,21
79,340,212,29,21
80,340,211,33,27
81,341,215,32,23
82,340,214,28,20
83,339,214,29,20
84,339,214,34,24
85,339,220,35,18
86,339,220,26,17
87,342,219,23,18
88,342,219,22,19
89,340,222,24,16
90,339,221,26,20
91,339,221,27,20
92,339,220,30,22
93,339,221,30,21
94,339,221,27,26
95,336,223,28,20
96,342,222,24,24
97,339,226,27,20
98,339,226,24,21
99,339,228,24,19
100,339,228,25,21
101,340,230,24,20
102,336,229,28,21
103,336,229,27,24
104,336,231,27,22
105,336,231,27,25
106,339,234,25,22
107,339,234,20,24
108,337,238,22,20
109,337,238,26,17
110,338,240,25,15
111,338,239,22,22
112,336,239,25,22
113,336,239,28,22
114,337,244,29,17
115,336,244,29,21
116,336,249,29,16
117,336,248,27,18
118,333,248,30,18
119,332,248,32,25
120,335,254,29,19
121,335,253,28,19
122,336,256,27,16
123,335,255,30,23
124,336,261,29,17
125,335,259,28,20
126,336,264,27,15
127,336,262,23,20
128,330,264,29,18
129,332,261,31,25
130,335,267,28,18
131,335,266,28,25
132,337,271,26,20
133,337,270,22,24
134,335,275,24,19
135,334,273,25,23
136,333,274,27,22
137,333,272,28,27
138,335,279,26,20
139,335,278,27,24
140,338,282,25,19
141,338,282,22,23
142,333,288,28,17
143,333,285,27,23
144,335,288,25,20
145,335,287,25,22
146,339,292,21,17
147,339,291,20,21
148,337,295,22,17
149,337,295,21,20
150,337,297,21,18
151,337,297,21,21
152,338,297,21,21
153,338,296,24,25
154,338,303,24,18
155,337,302,21,19
156,339,306,20,15
157,339,306,24,19
158,339,308,24,16
159,339,308,22,19
160,339,306,22,21
161,339,306,22,24
162,339,308,23,22
163,339,306,24,24
164,338,309,25,19
165,337,308,26,22
166,338,309,25,19
167,338,308,27,23
168,339,312,27,19
169,339,309,24,21
170,336,309,27,21
171,336,309,30,22
172,338,310,28,21
173,338,310,22,21
174,337,308,24,22
175,337,308,25,21
176,341,309,21,20
177,341,308,22,21
178,338,308,25,21
179,338,308,22,18
180,340,306,23,20
181,340,306,26,21
182,341,303,25,24
183,341,302,22,25
184,337,305,26,22
185,337,305,29,19
186,338,299,29,25
187,338,298,31,23
188,340,300,26,21
189,340,300,26,21
