frame,x,y,w,h
0,384,224,27,23
1,384.666666666667,224.333333333333,26.8333333333333,23.3333333333333
2,385.333333333333,224.666666666667,26.6666666666667,23.6666666666667
3,386,225,26.5,24
4,386.666666666667,225.333333333333,26.3333333333333,24.3333333333333
5,387.333333333333,225.666666666667,26.1666666666667,24.6666666666667
6,388,226,26,25
7,388.250040670246,226.666829347649,26.1111111111111,24.7777777777778
8,388.500081340491,227.333658695298,26.2222222222222,24.5555555555556
9,388.750122010737,228.000488042948,26.3333333333333,24.3333333333333
10,389.000162680983,228.667317390597,26.4444444444444,24.1111111111111
11,389.250203351228,229.334146738246,26.5555555555556,23.8888888888889
12,389.500244021474,230.000976085896,26.6666666666667,23.6666666666667
13,389.75028469172,230.667805433545,26.7777777777778,23.4444444444444
14,390.000325361965,231.334634781194,26.8888888888889,23.2222222222222
15,390.250366032211,232.001464128843,27,23
16,390.35971805268,232.376372269314,27.0624999414062,23.1874998242187
17,390.469070182501,232.751280784693,27.1249999453125,23.3749998359375
18,390.578422312323,233.126189300072,27.1874999492187,23.5624998476562
19,390.687774442144,233.501097815451,27.249999953125,23.749999859375
20,390.797126571965,233.87600633083,27.3124999570312,23.9374998710937
21,390.906478701787,234.250914846209,27.3749999609375,24.1249998828125
22,391.015830831608,234.625823361588,27.4374999648437,24.3124998945312
23,391.125182961429,235.000731876967,27.49999996875,24.49999990625
24,391.234535091251,235.375640392346,27.5624999726562,24.6874999179687
25,391.343887221072,235.750548907726,27.6249999765625,24.8749999296875
26,391.453239350893,236.125457423105,27.6874999804687,25.0624999414062
27,391.562591480715,236.500365938484,27.749999984375,25.249999953125
28,391.671943610536,236.875274453863,27.8124999882812,25.4374999648437
29,391.781295740357,237.250182969242,27.8749999921875,25.6249999765625
30,391.890647870179,237.625091484621,27.9374999960937,25.8124999882812
31,392,238,28,26
32,391.769230982248,238,28.2307690177515,26.0769230059171
33,391.538461733728,238,28.4615382662722,26.1538460887574
34,391.307692485207,238,28.6923075147929,26.2307691715976
35,391.076923236686,238,28.9230767633136,26.3076922544379
36,390.846153988165,238,29.1538460118343,26.3846153372781
37,390.615384739645,238,29.384615260355,26.4615384201183
38,390.384615491124,238,29.6153845088757,26.5384615029586
39,390.153846242603,238,29.8461537573964,26.6153845857988
40,389.923076994083,238,30.0769230059172,26.692307668639
41,389.692307745562,238,30.3076922544379,26.7692307514793
42,389.461538497041,238,30.5384615029586,26.8461538343195
43,389.230769248521,238,30.7692307514793,26.9230769171598
44,389,238,31,27
45,388.555555555556,238,31.1111111111111,26.7777777777778
46,388.111111111111,238,31.2222222222222,26.5555555555556
47,387.666666666667,238,31.3333333333333,26.3333333333333
48,387.222222222222,238,31.4444444444444,26.1111111111111
49,386.777777777778,238,31.5555555555556,25.8888888888889
50,386.333333333333,238,31.6666666666667,25.6666666666667
51,385.888888888889,238,31.7777777777778,25.4444444444444
52,385.444444444444,238,31.8888888888889,25.2222222222222
53,385,238,32,25
54,385.333333333333,237.555555555556,31.1111111111111,24.8888888888889
55,385.666666666667,237.111111111111,30.2222222222222,24.7777777777778
56,386,236.666666666667,29.3333333333333,24.6666666666667
57,386.333333333333,236.222222222222,28.4444444444444,24.5555555555556
58,386.666666666667,235.777777777778,27.5555555555556,24.4444444444444
59,387,235.333333333333,26.6666666666667,24.3333333333333
60,387.333333333333,234.888888888889,25.7777777777778,24.2222222222222
61,387.666666666667,234.444444444444,24.8888888888889,24.1111111111111
62,388,234,24,24
63,387.59999928,233.59999928,24.7000012599998,24.2000003599999
64,387.19999936,233.19999936,25.4000011199998,24.4000003199999
65,386.79999944,232.79999944,26.1000009799998,24.60000028
66,386.39999952,232.39999952,26.8000008399998,24.80000024
67,385.9999996,231.9999996,27.5000006999999,25.0000002
