frame,x,y,w,h
0,418,321,39,24
1,416.557739257812,318.173736572266,39.0306701660156,24.2345275878906
2,415.017211914062,315.518402099609,39.2843017578125,24.1897277832031
3,413.560638427734,312.645446777344,39.2247009277344,24.4865112304688
4,412.151916503906,310.219512939453,39.232177734375,24.1578674316406
5,410.690856933594,307.491058349609,39.0783386230469,24.3063659667969
6,409.072357177734,304.766479492188,39.3982543945312,24.3872985839844
7,407.753784179688,302.218475341797,38.9691772460938,24.1765441894531
8,406.012176513672,299.504791259766,39.2812194824219,24.2076721191406
9,404.404327392578,296.623901367188,39.2835998535156,24.524658203125
10,402.783752441406,294.096313476562,39.1613159179688,24.2106018066406
11,401.034332275391,291.273468017578,39.3536071777344,24.3170471191406
12,399.365203857422,288.45751953125,39.2101135253906,24.3471374511719
13,397.570892333984,285.492797851562,39.2323608398438,24.4800109863281
14,395.741058349609,282.676330566406,39.3471984863281,24.3674926757812
15,393.936584472656,279.741912841797,39.41455078125,24.3131408691406
16,392.071166992188,276.755065917969,39.3804626464844,24.3631896972656
17,390.138336181641,273.749084472656,39.3390502929688,24.3679504394531
18,388.31201171875,270.621063232422,39.2588806152344,24.4485778808594
19,386.406188964844,267.506072998047,39.1272277832031,24.3257141113281
20,384.440399169922,264.502014160156,39.0686950683594,24.27880859375
21,382.516143798828,261.415863037109,38.9296569824219,24.1146850585938
22,380.338531494141,258.407684326172,39.0023193359375,24.0021362304688
23,378.270385742188,255.330657958984,39.05126953125,24.0475463867188
24,376.187866210938,252.370529174805,39.1227111816406,24.1343536376953
25,374.041168212891,249.594924926758,39.1856994628906,24.1206817626953
26,371.829803466797,246.757354736328,39.1826171875,24.2901916503906
27,369.902008056641,244.288635253906,38.9400939941406,24.0194091796875
28,367.681274414062,241.573028564453,39.0547485351562,24.4004516601562
29,365.809417724609,239.242645263672,38.8348083496094,24.1246643066406
30,363.584991455078,236.696929931641,39.0830993652344,24.4551086425781
31,361.643707275391,234.479736328125,38.943115234375,24.2676086425781
32,359.655456542969,232.240737915039,38.9083862304688,24.1807098388672
33,357.509735107422,229.860153198242,39.1693115234375,24.4342041015625
34,355.448150634766,227.731231689453,39.2505187988281,24.4951477050781
35,353.419494628906,225.725524902344,39.2962341308594,24.5105285644531
36,351.386108398438,223.763305664062,39.32470703125,24.5166473388672
37,349.338928222656,222.178344726562,39.2463684082031,24.2840576171875
38,347.305725097656,220.408920288086,39.3177490234375,24.3782043457031
39,345.197357177734,218.732513427734,39.5111999511719,24.5535888671875
40,343.29296875,217.405166625977,39.3384094238281,24.3492736816406
41,341.238037109375,216.003967285156,39.4300537109375,24.4275970458984
42,339.226440429688,214.668792724609,39.5058288574219,24.5810699462891
43,337.300476074219,213.506637573242,39.4496459960938,24.5845031738281
44,335.404357910156,212.479187011719,39.3902587890625,24.5725708007812
45,333.587127685547,211.469711303711,39.3981018066406,24.5460052490234
46,331.760406494141,210.52961730957,39.7152709960938,24.5536346435547
47,330.234161376953,209.648620605469,39.5235595703125,24.6337890625
48,328.726104736328,208.992828369141,39.5691833496094,24.4435272216797
49,327.545135498047,208.321670532227,39.1783752441406,24.3836975097656
50,326.184295654297,207.504959106445,39.557861328125,24.6079864501953
51,325.159240722656,206.828598022461,39.5484619140625,24.5520477294922
52,324.535827636719,206.319351196289,39.1355590820312,24.2891387939453
53,323.715209960938,205.551467895508,39.7693786621094,24.5934295654297
54,323.640319824219,205.146224975586,39.1322326660156,24.2955322265625
55,323.447937011719,204.507568359375,39.3478393554688,24.5281219482422
56,323.730285644531,204.143920898438,39.2339477539062,24.2909851074219
57,323.854766845703,203.605056762695,39.7490844726562,24.6183776855469
58,324.797119140625,203.396850585938,39.4028015136719,24.3095092773438
59,325.741821289062,203.048965454102,39.507080078125,24.3900299072266
60,326.932189941406,202.672912597656,39.7410583496094,24.6334075927734
61,328.650329589844,202.489349365234,39.5166015625,24.4914093017578
62,330.59423828125,202.414016723633,39.2983093261719,24.4076080322266
63,332.720275878906,202.296524047852,39.2886657714844,24.2570190429688
64,335.008636474609,202.009002685547,39.6081848144531,24.4617462158203
65,337.620178222656,201.896697998047,39.4862976074219,24.4765777587891
66,340.443511962891,201.696746826172,39.4433898925781,24.5691680908203
67,343.460296630859,201.550994873047,39.4452819824219,24.5729522705078
68,346.629608154297,201.476135253906,39.4874267578125,24.4368591308594
69,349.961944580078,201.324127197266,39.6099243164062,24.4060974121094
70,353.673126220703,201.274429321289,39.1933288574219,24.2172241210938
71,356.996948242188,200.923980712891,39.6799011230469,24.4949035644531
72,360.678649902344,200.768905639648,39.7593078613281,24.5404510498047
73,364.455627441406,200.562835693359,39.5552368164062,24.6395263671875
74,368.239562988281,200.430511474609,39.5665893554688,24.5657196044922
75,372.051605224609,200.317245483398,39.5316467285156,24.3597412109375
76,375.740509033203,200.115753173828,39.6432495117188,24.4832305908203
77,379.527557373047,199.853591918945,39.5686340332031,24.5740203857422
78,383.233703613281,199.75959777832,39.6231689453125,24.6649932861328
79,386.83056640625,199.651412963867,39.7882385253906,24.6111297607422
80,390.4111328125,199.530899047852,39.6209411621094,24.7314605712891
81,393.858001708984,199.582702636719,39.7886657714844,24.6202850341797
82,397.4111328125,199.541763305664,39.6267395019531,24.7464141845703
83,400.714569091797,199.787658691406,39.7004699707031,24.5415649414062
84,404.084045410156,200.097778320312,39.5537109375,24.4359283447266
85,407.287384033203,200.304458618164,39.5460815429688,24.6098785400391
86,410.368286132812,200.533828735352,39.6342468261719,24.7738952636719
87,413.495483398438,201.183242797852,39.3815612792969,24.4657135009766
88,416.415740966797,201.57698059082,39.5965576171875,24.7512817382812
89,419.441131591797,202.296691894531,39.4468078613281,24.5760192871094
90,422.252868652344,203.012481689453,39.4934692382812,24.5282745361328
91,425.069976806641,203.710815429688,39.6304626464844,24.6439056396484
92,427.866485595703,204.602203369141,39.64306640625,24.5706787109375
93,430.606719970703,205.565078735352,39.4948120117188,24.6147766113281
94,433.287536621094,206.496139526367,39.4830627441406,24.6462249755859
95,435.830688476562,207.657333374023,39.5832824707031,24.5263824462891
96,438.438354492188,208.72966003418,39.3938293457031,24.6282958984375
97,440.957000732422,210.201919555664,39.3977355957031,24.2752075195312
98,443.396240234375,211.383010864258,39.3460388183594,24.5387420654297
99,445.724609375,212.754135131836,39.4611511230469,24.4715728759766
100,448.122680664062,214.409332275391,39.3165588378906,24.2155303955078
101,450.282989501953,215.695022583008,39.4640502929688,24.5953216552734
