frame,x,y,w,h
0,385,22,54,40
1,385.255126953125,32.2318878173828,53.4782409667969,39.8139572143555
2,385.399261474609,42.6247177124023,53.3689575195312,39.8666000366211
3,385.413635253906,52.9461097717285,53.3806457519531,40.0494651794434
4,385.042694091797,63.2033424377441,53.6034851074219,40.498119354248
5,385.002746582031,73.7912139892578,53.4414672851562,40.4571151733398
6,384.851348876953,83.9432907104492,53.5278015136719,40.6101379394531
7,384.777038574219,94.1395416259766,53.3959655761719,40.4272766113281
8,384.711761474609,104.193344116211,53.2849731445312,40.2683258056641
9,384.545776367188,114.150398254395,53.2163391113281,40.1608657836914
10,384.570190429688,124.024124145508,52.9267883300781,39.9229431152344
11,384.437744140625,133.582275390625,53.02978515625,40.0014495849609
12,384.373199462891,143.15202331543,52.9496459960938,39.9864654541016
13,384.316619873047,152.800415039062,52.7899475097656,39.8554382324219
14,384.209716796875,162.212799072266,52.8649291992188,39.9443511962891
15,384.296569824219,171.97200012207,52.6205139160156,39.7630920410156
16,384.188079833984,181.491134643555,52.8201904296875,39.9540100097656
17,384.158874511719,191.196884155273,52.7214660644531,39.9301605224609
18,384.210540771484,200.982131958008,52.4833068847656,39.752685546875
19,384.022003173828,210.543426513672,52.6685791015625,39.8951873779297
20,383.953979492188,220.261566162109,52.5436096191406,39.8058471679688
21,383.546203613281,229.868377685547,52.4713745117188,39.7351989746094
22,383.509735107422,239.353164672852,52.6463928222656,39.8444671630859
23,382.999084472656,249.300170898438,52.4120483398438,39.5918273925781
24,383.069427490234,258.092651367188,52.44091796875,39.5965576171875
25,382.505523681641,267.107788085938,52.592041015625,39.6700744628906
26,382.763824462891,276.554718017578,52.5543823242188,39.5123901367188
27,382.286987304688,285.326507568359,52.5841064453125,39.5770263671875
28,381.975891113281,293.410064697266,52.3407592773438,39.2628173828125
29,382.137237548828,301.807189941406,52.7049560546875,39.6800842285156
30,382.054565429688,309.418701171875,52.453857421875,39.4471435546875
31,338,356,17,17
32,336,356,19,17
33,336,356,21,13
34,335,353,22,16
35,335,353,25,15
36,333,348,27,20
37,334,348,29,16
38,338,345,25,19
39,338,345,27,16
40,340,341,25,20
41,340,341,23,14
42,339,338,24,17
43,339,338,24,14
44,339,334,24,18
45,339,334,22,13
46,337,330,24,17
47,337,330,27,15
48,341,324,23,21
49,341,324,22,15
50,339,318,24,21
