frame,x,y,w,h
0,324,402,61,34
1,327,397,60,36
2,325,392,65,38
3,331,390,56,33
4,336,389,56,35
5,337,389,56,30
6,342,386,53,28
7,339,385,60,29
8,347,382,51,29
9,345,378,57,31
10,348,375,58,30
11,348,375,60,28
12,354,371,54,32
13,354,369,57,25
14,357,366,54,28
15,357,366,57,24
16,363,361,51,29
17,363,361,54,26
18,364,356,53,31
19,364,356,53,22
20,366,349,51,29
21,366,349,58,26
22,375,345,49,30
23,375,345,48,23
24,375,341,48,27
25,375,341,51,21
26,378,336,48,26
27,379,336,51,22
28,382,330,48,28
29,382,330,50,26
30,386,322,46,34
31,386,322,47,29
32,383,318,50,33
33,384,319,51,27
34,393,316,42,30
35,393,316,43,28
36,397,312,39,32
37,397,312,44,31
38,400,309,41,34
39,400,309,42,30
40,403,308,39,31
41,403,308,41,28
42,405,303,39,33
43,405,303,41,35
44,405,306,41,32
45,405,306,40,27
46,408,306,37,27
47,408,306,39,30
48,411,302,36,33
49,411,302,41,31
50,414,301,38,32
51,414,301,42,32
52,419,304,37,29
53,419,304,33,26
54,422,306,30,24
55,422,306,35,27
56,414,305,43,28
57,414,304,46,29
58,417,307,43,26
59,417,307,42,29
60,420,309,39,27
61,420,309,36,21
62,425,309,31,21
63,425,309,31,20
64,420,306,36,23
65,420,306,42,24
66,423,306,39,24
67,423,306,33,18
68,426,304,30,20
69,426,304,30,17
70,428,302,28,19
71,428,302,31,16
72,426,299,33,19
73,426,299,36,19
74,426,295,36,23
75,426,295,33,19
76,427,294,32,20
77,427,294,30,17
78,429,293,28,18
79,429,293,28,15
80,429,291,28,17
81,429,291,28,17
82,426,288,31,20
83,426,288,32,17
84,425,282,33,23
85,425,282,31,23
86,429,280,27,25
87,429,280,27,17
88,430,278,26,19
89,430,278,29,18
90,432,278,27,18
91,432,278,25,15
92,432,276,25,17
93,432,276,24,15
94,427,273,29,18
95,427,273,32,19
96,429,272,30,20
97,429.098876953125,265.627471923828,28,20
98,428.953765869141,264.229583740234,28,20
99,429.248840332031,263.194091796875,28,20
100,429.425140380859,262.132629394531,27,19
101,429.169555664062,260.682189941406,28,20
102,428.861419677734,259.208618164062,29,20
103,428.819854736328,257.982604980469,29,20
104,429.057220458984,256.952758789062,28,20
105,429.240264892578,255.964904785156,28,20
106,429.275421142578,254.772598266602,28,20
107,428.948211669922,253.236145019531,29,20
108,428.835693359375,252.039443969727,29,20
109,429.007080078125,250.971313476562,29,20
110,429.411254882812,250.165634155273,28,19
111,429,253,28,16
112,429.864471435547,248.570358276367,27,18
113,429.9052734375,247.456649780273,27,18
114,429.795837402344,246.211807250977,28,19
115,429.697235107422,244.934280395508,28,19
116,429.654052734375,243.81330871582,28,19
117,430.060882568359,243.168930053711,27,18
118,430.026306152344,242.121978759766,27,18
119,430,241,28,19
120,433,244,23,16
121,433.040557861328,242.939712524414,23.0386352539062,16.1814422607422
122,432.609832763672,241.543029785156,23.8640747070312,16.8203430175781
123,432.457855224609,240.274291992188,24.1798400878906,17.2318725585938
124,432.138702392578,238.812454223633,24.8813781738281,17.9415130615234
125,432.027618408203,237.554824829102,25.1377258300781,18.2896881103516
126,431.302703857422,235.594421386719,26.6653442382812,19.9694061279297
127,433.323669433594,236.556106567383,22.3897094726562,15.7477264404297
128,433.431396484375,235.395126342773,22.3424682617188,15.7350463867188
129,433.403564453125,234.384140014648,22.5304870605469,15.8247985839844
130,431.787750244141,231.711517333984,25.646728515625,18.6781311035156
131,431.456115722656,229.950912475586,26.5297546386719,19.9397125244141
132,429.716827392578,226.949462890625,29.9861145019531,23.2904357910156
133,430.485443115234,226.839950561523,28.2514038085938,21.3552551269531
134,432.859924316406,228.027328491211,23.4272155761719,16.6759948730469
135,433.041870117188,227.322860717773,22.8477783203125,16.0504608154297
136,429.694274902344,222.376419067383,29.896484375,22.6571044921875
137,431.518920898438,222.833999633789,26.1987609863281,19.4111480712891
138,433.806976318359,223.759414672852,21.0745849609375,15.508544921875
139,433.822662353516,222.567398071289,21.106689453125,15.5763549804688
140,432,220,25,17
141,430,219,27,18
142,430,219,26,13
143,432,216,24,16
144,431,215,25,17
145,431,214,25,18
146,431,214,25,15
147,432,211,24,18
148,433,211,23,15
149,433,207,23,19
150,433,206,24,17
151,432,205,25,18
152,432,205,27,18
153,431,204,28,19
154,431,204,28,18
155,429,202,30,20
156,429,202,26,16
157,430,202,25,16
158,430,202,26,17
159,430,199,26,20
160,430,199,26,19
161,431,198,25,20
162,434,198,19,20
163,432,201,21,17
164,432,200,23,17
165,430,200,25,17
166,430,200,27,15
167,429,201,28,13
168,429,201,28,18
169,432,199,25,20
170,432,199,21,21
171,431,199,22,21
172,431,199,26,24
173,432,200,25,20
174,432,200,24,25
175,432,202,24,22
176,432,202,27,24
177,429,202,30,21
178,430,202,29,21
179,431,206,28,17
180,432,205,27,21
181,431,208,28,18
182,431,208,26,21
183,429,210,27,19
184,429,209,29,22
185,434,214,24,17
186,430,216,24,15
187,432,214,24,16
188,429,217,27,13
189,429,217,29,19
190,431,219,27,17
191,430,218,29,21
192,432,223,28,17
193,432,221,24,20
194,426,224,30,17
195,427,221,32,23
196,432,229,27,15
197,432,229,27,18
198,432,231,27,16
199,432,231,24,17
200,432,235,24,13
201,432,234,25,17
202,430,237,27,14
203,430,237,29,19
204,429,238,30,20
205,429,241,28,17
206,429,241,25,21
207,430,244,23,17
208,432,248,23,15
209,434,247,20,20
210,429,247,25,23
211,430,249,25,22
212,429,251,24,22
213,434,253,19,20
214,430,257,21,20
215,432,258,20,18
216,428,259,22,20
217,428,260,22,19
218,423,263,25,22
219,420,267,28,18
220,420,267,27,21
221,419,266,28,22
222,419,265,25,27
223,419,277,25,15
224,419,277,25,15
225,418,282,26,15
226,420,283,20,15
227,420,283,20,15
228,420,283,17,20
229,414,291,23,12
230,414,290,21,13
231,412,292,23,16
232,410,297,24,12
233,408,295,27,15
234,410,297,20,18
235,406,301,21,14
236,407,303,22,13
237,405,305,18,15
238,405,306,18,16
239,404,307,21,14
240,404,309,18,16
241,400,311,20,15
242,399,312,22,13
243,398,313,24,17
244,397,315,23,15
245,399,318,18,11
246,393,315,24,16
247,397,318,22,15
248,395,321,19,12
249,394,322,17,12
250,390,323,18,12
251,391,324,21,13
252,390,324,14,15
253,387,325,21,13
254,387,324,20,15
255,382,323,23,16
256,384,326,20,15
257,384,327,18,13
258,384,329,21,12
259,381,329,21,14
260,381,330,15,14
261,378,330,21,14
262,375,330,21,15
263,372,330,25,15
264,373,333,22,12
265,372,333,19,16
266,372,332,18,13
267,369,328,21,21
268,365,332,24,16
269,361,333,24,15
270,361,333,24,15
271,363,334,20,16
272,360,334,19,14
273,359,334,17,15
274,356,333,21,18
275,353,337,24,14
276,353,337,20,14
277,350,334,23,17
278,350,334,16,17
279,346,332,20,19
280,346,332,21,22
281,342,336,25,18
282,342,336,18,15
283,336,336,24,15
284,336,335,22,16
285,332,335,26,16
286,331,334,20,17
287,327,335,24,16
288,327,335,19,16
