frame,x,y,w,h
0,303,483,45,22.1288433382138
1,297,483,49,23
2,296,480,44,24
3,292,480,42,23
4,285,480,48,22
5,282,478,49,23
6,279,477,45,25
7,275,477,47,21
8,275,474,46,24
9,268,470,47,27
10,264,470,54,27
11,259,465,54,30
12,255,464,52,25
13,255,462,48,25
14,254,462,49,24
15,251,460,48,26
16,249,457,50,26
17,246,453,51,27
18,246,453,48,26
19,240,449,48,26
20,240,447,49,25
21,236,444,51,30
22,238,444,45,24
23,232,442,52,23
24,233,441,52,24
25,234,438,42,21
26,228,435,50,21
27,227,432,49,22
28,227,432,47,20
29,225,428,48,22
30,220,424,51,25
31,216,420,51,25
32,218,417,47,25
33,210,413,56,26
34,212,416,52,20
35,210,411,52,23
36,207,409,51,24
37,202,404,56,24
38,201,402,58,26
39,195,397,64,26
40,196,390,56,31
41,198.494079589844,387.955139160156,51.126953125,30.8879699707031
42,195.454208374023,384.095886230469,51.8194885253906,31.1119079589844
43,193.869857788086,381.858093261719,52.3135681152344,31.9321899414062
44,190.937057495117,377.939880371094,53.0930480957031,32.2413940429688
45,188.364028930664,373.856292724609,53.6638946533203,32.655517578125
46,187.317779541016,371.961730957031,53.5916900634766,32.7788391113281
47,185.137359619141,367.891021728516,54.1449127197266,33.1014709472656
48,184.25749206543,365.728759765625,54.3615417480469,33.2410888671875
49,180.220993041992,350.420471191406,55.5041046142578,34.8137512207031
50,180.025680541992,347.971710205078,55.6588745117188,35.1933898925781
51,179.963104248047,343.364562988281,55.9356384277344,35.923095703125
52,180.417526245117,338.774810791016,56.0202789306641,36.1355590820312
53,180.797698974609,336.608001708984,55.9520416259766,35.9876403808594
54,182.016784667969,332.5009765625,55.8975372314453,35.2943725585938
55,183.618667602539,328.547149658203,55.679931640625,33.9385375976562
56,184.668243408203,326.716705322266,55.5892028808594,33.1838684082031
57,186.765335083008,322.995849609375,55.254150390625,31.62158203125
58,187.893859863281,321.319305419922,55.0220642089844,30.7716369628906
59,190.297927856445,317.815185546875,54.4617462158203,29.0719604492188
60,191.534271240234,316.230499267578,54.2746734619141,28.2986450195312
61,193.738784790039,312.567352294922,54.6073455810547,28.3192443847656
62,195.673309326172,308.263336181641,55.3223419189453,29.54296875
63,196.678970336914,306.379638671875,55.6026458740234,30.1846008300781
64,198.689575195312,303.103637695312,56.1307525634766,30.9391784667969
65,199.778686523438,301.639709472656,56.3568420410156,31.1648559570312
66,202.106826782227,299.421325683594,56.2947540283203,31.2050476074219
67,204.29264831543,297.365966796875,56.3739471435547,31.2386474609375
68,206.506072998047,295.983215332031,56.2235107421875,31.1519775390625
69,208.449951171875,294.589080810547,56.5308227539062,31.4216613769531
70,209.431182861328,294.168426513672,56.6820373535156,31.6156005859375
71,211.602249145508,293.822204589844,56.4739837646484,31.3155212402344
72,212.41389465332,293.259735107422,56.7100677490234,31.702880859375
73,214.470062255859,293.676330566406,56.6091003417969,31.5205688476562
74,215.550308227539,293.890380859375,56.4763031005859,31.271240234375
75,217.505935668945,294.791870117188,56.3166046142578,30.9662780761719
76,218.610122680664,295.448913574219,55.9835052490234,30.571533203125
77,220.437438964844,296.696746826172,55.9957275390625,30.4142456054688
78,222.510101318359,298.842987060547,55.512939453125,29.6001586914062
79,223.556381225586,299.883239746094,55.2765045166016,29.2109375
80,225.454299926758,302.331695556641,55.0038299560547,28.8138732910156
81,226.481323242188,303.769622802734,54.8041687011719,28.4683227539062
82,228.318069458008,306.466064453125,54.7564849853516,28.1935729980469
83,230.058197021484,309.477630615234,55.0933837890625,28.505859375
84,231.092681884766,311.034362792969,54.8794250488281,28.4344787597656
85,232.739837646484,314.078582763672,55.3607177734375,29.2184448242188
86,234.230316162109,316.987640380859,56.1185302734375,30.5331726074219
87,235.184066772461,318.940856933594,55.9929351806641,30.3782958984375
88,236.900756835938,322.472198486328,56.277587890625,30.9922180175781
89,238.390075683594,325.635681152344,56.7247924804688,31.6822204589844
